32351,38.17404707510405
75959,35.439483589221766
514088,45.15189872873469
322237,45.24619402135132
87392,40.531429390519804
423264,44.58612697303491
588570,50.526730407882624
68079,42.32303995023578
80239,34.3079400778222
480518,45.15189872873469
339697,45.62337519181784
560418,51.18679745619904
878408,60.52203142524544
194756,51.0925021635824
232709,39.49418117173687
740857,53.07270330853164
196106,45.24619402135132
233000,40.62572468313644
641040,53.54417977161479
366446,45.81196577705111
862207,57.31599147628001
30798,38.26834236772068
377411,46.94350928845067
699009,54.10995152731458
494696,47.88646221461697
825102,57.78746793936316
332658,45.43478460658458
533252,52.41263626021524
271007,44.96330814350143
938101,55.052904453480885
616420,50.24384453003273
708431,52.12975038236534
688853,51.18679745619904
271973,36.57102710062133
903057,58.353239695062946
664854,51.94115979713208
899604,56.27874325749708
199525,47.980757507233605
717788,54.392837405164464
538578,52.69552213806512
851559,56.46733384273033
1010959,62.8794137406612
201328,42.7002211207023
942584,60.993507888328594
707612,48.452233970316755
888782,58.54183028029621
961587,59.86196437692903
926824,55.524380916564034
928094,58.54183028029621
105593,35.910960052304915
589162,45.81196577705111
606345,47.509281044150455
630280,49.48948218909969
150746,39.965657634820026
762411,55.052904453480885
1007418,64.38813842252728
294869,36.00525534492155
188670,40.72001997575306
562483,53.82706564946469
73988,44.86901285088481
785126,48.16934809246687
577341,48.92371043339991
970414,53.921360942081314
637583,49.48948218909969
926575,60.23914554739555
905131,58.353239695062946
451659,46.75491870321741
548973,44.39753638780165
300331,40.437134097903176
493408,41.47438231668611
1021831,63.068004325894464
90770,43.07740229116882
774125,55.80726679441392
654844,47.132099873683934
794955,50.432435115265996
1036355,63.53948078897761
216361,42.32303995023578
191307,45.43478460658458
161964,40.908610560986325
239377,44.77471755826817
86624,34.59082595567209
896617,53.355589186381536
1044150,66.2740442748599
440347,47.0378045810673
522269,47.980757507233605
229527,38.456932952953935
994588,54.86431386824762
56354,35.910960052304915
465265,49.48948218909969
648119,54.10995152731458
562944,51.56397862666555
922705,57.598877354129904
221179,40.908610560986325
454884,47.980757507233605
390863,44.20894580256839
6325,35.910960052304915
973651,60.899212595711965
418207,46.094851654901
16073,36.94820827108785
704959,54.10995152731458
